start_lat,start_lon,dest_lat,dest_lon,distance_km,geodesic_distance_km,traffic_level,weather_condition,time_of_day,actual_eta
34.09761990944778,-118.47528568631525,34.248818399457654,-118.45041465295711,20.524507460152343,16.9277961774057,0,0,17,57.29468238193726
34.22394742153541,-118.29585020937759,34.08445635952448,-118.49940235943428,32.82684949700286,24.32629404440137,2,2,12,117.40328349675096
34.19488986971416,-118.30364663571567,34.26182615186983,-118.28437811464394,10.739885404548943,7.634303313077234,0,1,11,34.492856964644496
34.254767023148254,-118.41802214190054,34.03377411712358,-118.2802796852825,35.221695488681775,27.609839927675466,0,0,16,86.32590684832442
34.1972838676901,-118.21474093132488,34.21110579323824,-118.34551999502602,15.701998071065377,12.150133960444705,0,0,3,38.58743456324174
34.17049258100064,-118.45468263246573,34.16220954299347,-118.45159115968339,1.3314958476859449,0.9619999630683403,2,1,22,31.047141844303518
34.028102430348426,-118.37029955968723,34.028960341058635,-118.4749336987468,14.19985539360135,9.663837612424803,1,0,9,47.308448444522625
34.11031474091783,-118.21691522394973,34.07256814847765,-118.49426131006881,37.42400601100658,25.935269622282235,0,1,10,102.15906357871604
34.07956071030452,-118.37408180492217,34.00372121088319,-118.45027554691043,15.078566256571898,10.966716003932557,0,1,5,43.6079873439241
34.07319689301372,-118.30844221570078,34.14063038963935,-118.23274333950506,14.522809489220126,10.234058328035315,0,1,5,45.228417897980066
34.29190316642573,-118.38072168061116,34.090379578228,-118.4275389474895,29.812065467489614,22.76691715105833,1,2,8,97.10500942734971
34.117929317400026,-118.4177354392954,34.17950724528933,-118.39371860183483,9.99757809820902,7.18067396225966,1,1,14,45.20407275319915
34.26761396655313,-118.20480670561206,34.08917134231258,-118.4683963546556,41.993632300720094,31.341935270570545,2,0,1,121.84686657441773
34.18934158779918,-118.3771997981055,34.08997573345209,-118.43329160857554,15.304906821530649,12.175926890117545,1,2,3,62.62755801457443
34.23844339106249,-118.23177023889626,34.22295795961948,-118.34423262876594,14.814791243962977,10.503059635251354,2,0,4,48.918285199321296
34.150791127931555,-118.43101361823267,34.01444285079351,-118.3176741950713,25.137184830635498,18.389392384458816,2,2,16,94.99340972930301
34.1730711653879,-118.43606858879248,34.2708684985576,-118.42639430575014,14.23290832645479,10.88486964578024,2,2,7,72.41971442178686
34.147755308145655,-118.49065977513465,34.25567916231735,-118.48268035223246,17.672176902744404,11.99413318092132,2,2,7,73.01176792332068
34.05857289633941,-118.30449995238723,34.20034140496792,-118.38269013926178,20.869595325237633,17.30078526837225,2,2,21,84.57348593134367
34.21673563457845,-118.38944209688287,34.177966471032214,-118.42973898872211,7.357171117618972,5.682389427325774,0,0,11,6.367580044496384
34.084231708732254,-118.24069252504812,34.26769074944189,-118.43413382303106,32.93253561261246,27.058991364362498,1,1,20,92.49096848887122
34.00729478992944,-118.35803702799254,34.055599053858614,-118.21204115918597,20.746482172202157,14.50845363639404,0,0,7,46.33383264993588
34.193641688772146,-118.20954197162558,34.023690748657245,-118.31510985422229,29.932748611336173,21.219385068957063,2,1,18,117.34062678219863
34.053133203822114,-118.44434234528906,34.07185305097286,-118.33293646704837,13.633611464940953,10.492190257171462,1,0,2,45.751073724315944
34.282137575305875,-118.23941304961332,34.238373483610054,-118.37526746894301,18.825941827569686,13.421228334405942,0,2,17,75.78457673922323
34.28617857310077,-118.26702094416248,34.01040108001794,-118.37131669997096,42.289581233824336,32.067171009491325,0,2,20,117.81098617012394
34.27445931706613,-118.26872344660678,34.174842050525044,-118.33772849884858,18.191030892786337,12.748850734579225,2,1,18,85.5820684902221
34.11104761007663,-118.24656503156494,34.29863125485739,-118.29107105788917,28.339767241533334,21.208351060016707,0,1,18,96.4296468490358
34.00463698495866,-118.2716928027171,34.25670882815126,-118.28935617114546,37.0743175574557,28.008436941413954,0,0,14,93.74989312805451
34.278495568776314,-118.31213390351057,34.156433706713074,-118.44849182768837,27.346203032836037,18.471934973250423,0,1,5,73.69577960056327
34.12845524449519,-118.46062653669529,34.01909227278599,-118.34996617437702,20.22391201530129,15.858611469975152,0,0,15,57.02627751445952
34.2899964457131,-118.49024214615262,34.24941205431571,-118.37641257148977,14.1025342077681,11.408578603328586,0,1,7,52.00621072440075
34.289085993126776,-118.2237456456553,34.17969355245316,-118.23884191011919,16.798655686143977,12.213980231064356,2,1,15,62.767926964191595
34.2559028366402,-118.31500490564378,34.03447989911787,-118.31057432363448,36.62103061478754,24.564740755475754,2,1,17,136.1651268880214
34.08833466762088,-118.26103881270716,34.02815718544701,-118.3402487800752,13.003765180500261,9.901205096588559,0,2,19,61.95886098968258
34.11552931858058,-118.35554329454624,34.272888045830975,-118.46538160734633,24.590066139768687,20.178765457390384,2,2,15,96.87619305467268
34.25534100145506,-118.46480754331128,34.20076007888142,-118.31830863320297,19.258264604908113,14.793661979327643,2,0,10,68.72287469309167
34.095076601546886,-118.46244426233923,34.24878603979502,-118.46483882829592,23.05017208269755,17.051724889939074,1,1,6,74.3467605072758
34.05084782400583,-118.2943304138313,34.26369367008468,-118.39883802733027,31.840033478974295,25.501059188453475,0,0,16,82.05099128488945
34.167040378737504,-118.37090823153017,34.1715317056145,-118.4571474105557,11.13324755484005,7.966940922624059,2,1,16,58.60761471984954
34.28084643224823,-118.4398425819899,34.15523390552651,-118.29237790589269,29.1809774475018,19.462745578819472,2,2,11,100.7286092479086
34.20880893900249,-118.35252163597757,34.129128223096295,-118.43812436584915,15.825557167820957,11.849717960964018,0,2,12,53.43147477810825
34.17101835102681,-118.48073731887746,34.095083976337335,-118.3824421880436,16.167619288573416,12.375527795401803,1,1,9,46.07155889894649
34.029152948131234,-118.32540857942568,34.13037878825761,-118.23129756671437,18.741774339664957,14.196041988697132,0,1,6,52.80785276605489
34.18450216800975,-118.41930197866947,34.232163896719044,-118.43870508498031,6.890168592323645,5.581145272957335,1,2,13,36.71197851169875
34.29701615503128,-118.26073226980884,34.18057702930454,-118.34765848081237,22.26379222074322,15.197313686076482,0,2,22,71.35536844753547
34.042025204570955,-118.40689141232293,34.26775698698645,-118.37421850165019,33.402524748268654,25.21996514667509,0,0,0,75.22440923496652
34.15549889570912,-118.36343395527545,34.13301400431376,-118.49456278768628,16.252613982761215,12.348299846816058,0,2,16,52.069948404607565
34.26321192157838,-118.49651383802757,34.18212687361562,-118.26217256592815,32.69890084091103,23.3913264084444,0,1,3,93.57997335488064
34.22223058532626,-118.47826593366163,34.189392265927594,-118.47928622810562,4.855818347115756,3.6438404719745794,1,0,20,18.757880110568138
34.20910472229858,-118.382251933078,34.1775091486919,-118.35772349370691,5.815976392120969,4.170743165942723,1,1,4,22.015262093212993
34.21074522519613,-118.35601834958486,34.210790131925656,-118.33179651151832,2.7197795747068136,2.2321929844842137,2,0,19,28.08711470241196
34.107847345365926,-118.3199938355642,34.07123004051244,-118.31147206301563,5.974566663721189,4.137176316619072,0,1,23,19.003771693839795
34.08807755327935,-118.4125012263872,34.15370913326374,-118.29341051120764,19.53434226641188,13.179723129949771,1,2,22,71.90642848566522
34.24280834664355,-118.29150543416203,34.031267440842505,-118.42401828494319,36.89847403109927,26.457543717561272,1,1,6,105.59683714543522
34.243034018403755,-118.24196328084324,34.11535339829344,-118.49700636700247,40.798869647692776,27.44866737302657,1,0,9,121.86915784163209
34.26012169557403,-118.266044703332,34.146300120586375,-118.28296690129353,15.84403494112832,12.721741751864798,0,1,16,38.819723673553234
34.27397216576694,-118.4881143523955,34.19566727786364,-118.33930302019573,21.80046674337098,16.22994588902335,2,0,6,88.6686449178988
34.15340271965828,-118.35584791582265,34.28515931577586,-118.24916468903783,24.31656076661563,17.613778074919544,1,1,0,75.83821926278232
34.15045488840616,-118.46852094647454,34.180195319964504,-118.25358349112979,27.615627685205936,20.091091952181706,0,2,6,83.95630209410551
34.23948855369003,-118.42738649524124,34.223078174852965,-118.24700214966364,22.076228388652073,16.718861063790435,1,2,23,76.31658888360776
34.194989179233325,-118.20400122201985,34.15187981784856,-118.35447160200614,19.096969182645797,14.67388781202901,1,1,10,61.65925515733722
34.21059006317731,-118.45725133712955,34.1902312094129,-118.39991148124894,7.115245375099343,5.747151914902064,2,1,8,40.86396392058519
34.238737800830826,-118.35033355396459,34.02127966484013,-118.26253253922259,33.524192790989076,25.444868537085966,1,1,11,103.81677178769087
34.267001602545264,-118.31455327970457,34.076317474252555,-118.36461176609123,27.0357415739772,21.649407093871115,1,0,2,70.53535546680773
34.10139854705546,-118.28926050883678,34.10855592796154,-118.44496734107896,20.437036186856442,14.389140723633774,0,1,3,59.91313318835445
34.11267488579198,-118.33210539495393,34.141748006501956,-118.24350779413156,11.093766509777925,8.786102902685075,0,1,3,23.811952599185766
34.02819458195226,-118.49706874577424,34.013694623650714,-118.2352320369683,29.510487023785224,24.23720765345373,2,0,12,95.14386141517188
34.17348404229885,-118.4020616075268,34.042007229266,-118.36010707315795,20.607176833814155,15.088986115467176,0,2,22,69.76365511419634
34.01078268213902,-118.34468650698459,34.08304429233739,-118.47729008180707,20.17421616488304,14.634173072448458,0,1,18,66.06294487567074
34.139679405439736,-118.47364005025655,34.291459807270314,-118.38365217302493,27.4305238065858,18.76779782504036,2,1,9,98.97002252505823
34.16279339041227,-118.39481192063725,34.09940410213091,-118.25893870216122,19.732698525811404,14.370969193813355,1,2,4,73.58867336765012
34.08596237563849,-118.49003906736259,34.14461231743363,-118.22946779143614,32.46722225253644,24.904970892321195,2,2,6,123.16018790813028
34.1772499781707,-118.4764264508535,34.05882931382152,-118.43895817725073,19.57173827199059,13.582961937743535,0,0,23,44.65331376842103
34.00915007498171,-118.38092301713952,34.183234021322725,-118.47990791639242,29.096256964532543,21.36157832961229,2,1,15,113.820571929945
34.01120445662477,-118.46018527378708,34.084204964654795,-118.23679486406014,27.117630205995063,22.15883547575907,1,1,0,72.84016474336147
34.246780168197894,-118.32973774552154,34.06209777353153,-118.38317851830634,28.861230861848487,21.070357341311688,2,0,11,90.50555815144058
34.10805719242338,-118.29316050925883,34.15497178853379,-118.33747171071973,9.743280087300986,6.617252968878715,0,2,1,29.865351665137798
34.038118153795565,-118.25982399026728,34.00165173974813,-118.20958025638477,8.119236859536793,6.15609606745279,0,0,6,29.55336303309081
34.15667297801644,-118.43995492672656,34.00229920979477,-118.48003058162573,22.579786444713573,17.518679515047467,2,2,10,89.14096114270475
34.23099806592958,-118.44975522532228,34.065720642730554,-118.30550459776437,28.15680171756639,22.651550035261454,1,0,12,79.53357890706955
34.06474630824905,-118.46862964789968,34.011016408750244,-118.47776837322753,7.496683917102749,6.019336218747472,2,2,1,54.95790028318294
34.1868671427457,-118.30907092513691,34.03240772623921,-118.38735932146005,24.726539443425114,18.59373947786267,1,0,6,71.79232267692633
34.02560423949813,-118.28805728205393,34.10165819480162,-118.25885563644196,12.210384973004482,8.856422727572003,1,2,14,51.557154650504536
34.01550451635058,-118.49052415655231,34.24077570387394,-118.3699583301733,33.48315762509681,27.351395398741463,2,2,10,111.42465780959677
34.15940638947044,-118.2191363261269,34.17161459301079,-118.20084529382912,3.2051718529939195,2.1629229322544723,1,2,1,32.85549664415194
34.16219053648303,-118.48440861490455,34.153800317786924,-118.33228221451603,20.055626114219788,14.058929238526236,0,2,6,66.03323344899685
34.19122897044946,-118.33761109940968,34.08804664696243,-118.40365135420922,17.840186077983766,12.965372349269375,2,2,3,82.07735137696805
34.217827400116796,-118.28728184416472,34.27952611582984,-118.43396660222858,21.939887302714023,15.14629524361157,1,1,10,81.41335250831767
34.29275562383876,-118.23870926287617,34.11910451237116,-118.39484383971416,29.430865280938637,24.043724005036506,0,2,1,76.70831868027663
34.154890104490356,-118.28577392036027,34.02612783003873,-118.38824001787214,23.005808936543204,17.129504072594145,2,1,15,84.17593635459448
34.096886941882374,-118.25948157507906,34.185119954835336,-118.47938589668281,31.281104803669034,22.52014084568516,0,2,6,98.16145118827973
34.23855585843061,-118.39816494223716,34.03415151804298,-118.38912774017197,32.86695763445671,22.688838394114466,0,1,12,88.54478196394744
34.08124967537862,-118.25555246587605,34.10356694284051,-118.36072844407823,14.37457430687176,10.016839678410962,0,1,4,31.245573498713053
34.13169142621169,-118.4759655460846,34.15222358161534,-118.28317867432835,23.001425895826248,17.926158118176787,1,0,16,61.04836686531601
34.023536914402676,-118.23155500318184,34.26226675740555,-118.30298115458352,40.44830202642733,27.288189309285137,2,2,20,136.7636043144549
34.00760522302464,-118.33572228715389,34.14806397410204,-118.28737030343126,20.05274758012042,16.20681060794477,2,0,11,71.59285542471775
34.28879452440337,-118.25481066901125,34.210677629809496,-118.49749089543694,35.064191819953486,23.974858648674868,1,0,18,116.02307804158882
34.25079403615366,-118.36430451464452,34.29784505169972,-118.43469978012584,12.411099837213941,8.32243614153352,2,2,6,61.122704875293934
34.20879226182811,-118.30692669144105,34.03944673596939,-118.30149471348004,23.548208861201996,18.79127235830747,0,0,5,60.16993832760148
34.12268588332428,-118.34207920171917,34.08241945765585,-118.35480318954608,6.5423159726893685,4.618258112541186,2,2,7,45.6264733922418
34.05198829602125,-118.2805231434734,34.11837282267929,-118.4984059572995,25.956536448775363,21.4147707533188,1,0,12,76.19113109015687
34.046931112801325,-118.47551100539083,34.12654845356165,-118.25865160727045,28.911917582093942,21.876006556518362,0,2,4,86.54585494075255
34.07507286944938,-118.48189437480283,34.123306322579666,-118.2681571280129,27.688270211338185,20.43588232257046,1,2,1,89.11637542753094
34.164767999411836,-118.42586902979696,34.272283300766965,-118.33547425110193,19.990584920948223,14.547139056505916,0,2,8,71.76738045618399
34.214378776810015,-118.45213659596604,34.21420979334005,-118.48006100226712,3.8105864935757867,2.573362330141666,0,1,10,7.998286483127531
34.19805921301532,-118.23846493002235,34.18237156422721,-118.27004548514023,4.7537975740985665,3.391511495038948,2,0,23,31.17638902019378
34.08398016908378,-118.43423580379259,34.092811815358836,-118.3248859236806,13.631006168165854,10.139225399945879,0,1,5,36.86298759879308
34.28645958419896,-118.20724042325426,34.24713711526638,-118.26541200685261,9.968275065318386,6.908488265947037,1,0,6,44.09169784257733
34.22136907500873,-118.39893126246866,34.28651815344549,-118.27447590228125,20.125819625927537,13.551281820776818,2,0,6,73.30653910292092
34.166306215753416,-118.4453646252934,34.246359484765065,-118.25909937841266,23.3204997292436,19.327130938148844,1,0,18,80.05469744625705
34.183516223870306,-118.26309044785725,34.00046953155744,-118.34459758007861,32.36561928541989,21.652772105319443,0,1,5,86.51547176694785
34.12588001872834,-118.30238766734973,34.19092041105502,-118.45790264454195,19.67846749059737,16.053051982395107,1,0,10,68.50245559639608
34.07431929685035,-118.35054128506405,34.01534061443263,-118.29865275798609,11.71184710477097,8.10892272248349,1,1,10,41.548239603277274
34.10679180359538,-118.33339093471871,34.07728216610012,-118.3138578644844,4.798496517489514,3.7368545490741005,0,2,6,17.174000432570992
34.22735383313931,-118.28423946651833,34.017857410104334,-118.27732404384028,28.818312033694685,23.24706282604651,2,0,1,93.50081439655578
34.00431804658893,-118.43146357760061,34.181138635884814,-118.44903569818479,26.213681387312885,19.68058086756657,1,0,18,92.10240530532131
34.03482179215207,-118.20109982518298,34.20597697404778,-118.44150744002991,40.67371874115707,29.194730861727894,0,2,3,119.01446971984197
34.013800792606524,-118.20756205135596,34.03434629141977,-118.2328771448342,4.291147173125829,3.2650036833132057,2,2,5,48.090996737174336
34.01221864069569,-118.30490229409592,34.11515166491349,-118.27500666046438,14.288096395403919,11.746508734915691,2,0,16,64.5737692421788
34.2566381752033,-118.44013726472126,34.136870952686664,-118.2275314533899,32.667720542530994,23.675034640365837,2,2,4,107.07861390444731
34.211097357814005,-118.29593152727061,34.11071590652828,-118.27238540365083,16.684666012550974,11.344548835095539,1,1,6,52.69764905815077
34.14225214872619,-118.47834047730625,34.036307500145554,-118.32085340820291,24.577769046052122,18.690821686893962,1,1,8,81.75543928486124
34.0293502481953,-118.49080424933825,34.12568433705624,-118.30376017889164,25.68218230714343,20.303728114470086,1,0,0,68.67732825928638
34.14748476253505,-118.42269513344664,34.22535341434252,-118.233261622818,25.965002083671973,19.481935868783438,2,1,0,84.62956534288311
34.14204153123417,-118.3612131129782,34.021302299359974,-118.32635797364642,16.72841299570736,13.773809471215133,1,1,18,83.15025525069474
34.051960560973,-118.2395182483775,34.024054004224574,-118.31028260270149,10.456695138048817,7.230731300373366,0,0,5,18.042027186800603
34.130155494771394,-118.28184927907012,34.10643138755079,-118.45305698519893,23.184893700357364,16.012747965466637,1,2,17,95.20587406534017
34.11955142031921,-118.27718804364001,34.282517713485674,-118.35782363396517,26.902141391305253,19.545291102837226,1,0,9,76.95851622210611
34.18475502941566,-118.37235199966558,34.200571794016874,-118.28508086641257,10.752230665738564,8.233384277883646,2,1,10,60.426259874162795
34.19052809526029,-118.39621950223591,34.20360098700177,-118.41871719050509,3.643578229924651,2.5303768616686058,1,0,0,9.764930283399275
34.013591202931615,-118.38868837110462,34.10857599725136,-118.43932374584264,15.749867699075756,11.52649099953439,0,0,0,41.45204500522063
34.11238378438794,-118.20370513087919,34.17809823736256,-118.40585195753268,28.981385982038972,20.017814955459958,2,1,12,95.00157966379705
34.187757974714266,-118.48796724257626,34.00303935520832,-118.42754981160215,29.504369210115602,21.234755996220834,0,1,4,83.89897908825125
34.15094087757402,-118.23989055116327,34.19082881392286,-118.43552620888909,26.657124845486877,18.57223082696224,2,0,19,82.1087734835829
34.25694695235649,-118.32639737742828,34.27398608427287,-118.37254474713957,6.416856417355342,4.65134900244512,2,1,0,50.90367232431724
34.19760808948568,-118.36841537424313,34.18377204050344,-118.22764844583494,17.30260660430428,13.066042624459014,1,1,19,55.751666418629426
34.048880328124426,-118.28242270187546,34.262109578039905,-118.34788210597839,36.30797191441746,24.410628205177943,0,1,2,85.46003125659406
34.021170624220126,-118.35399931757259,34.21719191663983,-118.4436238857554,31.691435984036126,23.262601207668578,2,1,17,117.28434371138381
34.192725783461896,-118.23797302857551,34.036167524921105,-118.47690849918574,38.76987361517103,28.06306186454483,1,1,8,112.61818348508311
34.00795339316249,-118.22978944079662,34.27073599218575,-118.29115315645862,37.596343482783276,29.693522561764702,2,1,13,126.40262807276974
34.17573267438204,-118.37348372193796,34.01993315330673,-118.38516037066908,24.028620371405047,17.315488108416808,2,2,16,87.77947677568801
34.28206907242748,-118.41695166082948,34.160190241764326,-118.25345071602439,27.76211735325669,20.242417607291557,2,0,22,83.21206274757135
34.17264225336276,-118.322294901422,34.042641137138034,-118.30214676940777,18.253792959650976,14.539623934348198,2,1,13,77.43737191767237
34.11645097786196,-118.226290996315,34.00351198321927,-118.2611275648376,15.7517913214393,12.933820561627636,2,0,3,52.50335271378722
34.192986465532705,-118.4368013432983,34.12661027803829,-118.41841618817446,10.436408167335063,7.555454474522906,2,2,4,59.1961032113792
34.13747586714745,-118.31311002493096,34.088512212296244,-118.29229232326169,8.232911683069451,5.760875680432557,1,1,20,36.789023290328565
34.16368503679478,-118.31053193397224,34.14580014813928,-118.42078140459188,14.056856994017496,10.358618689304501,2,0,16,56.230040166758556
34.282439442632956,-118.28006609327542,34.173159966020364,-118.21827945616492,16.981749520213956,13.392211209791716,0,1,21,45.705132748621885
34.11583079134023,-118.46052969446183,34.013121721692684,-118.30908771553999,25.24767716271121,18.03461427933612,1,1,1,75.48422097340521
34.28835716914717,-118.28525251059537,34.03690098853712,-118.4026464599474,36.622597967391265,29.919647856628067,0,1,22,100.23096712723962
34.27160519258682,-118.22729024380031,34.167592718935126,-118.41914644131232,28.131033763557287,21.110676080425623,2,1,21,92.84760514304429
34.058737340436785,-118.44609506733893,34.1029502059518,-118.44272202447851,6.137800847521626,4.914132562819375,0,1,4,15.544656168208192
34.02080839026255,-118.42873700252284,34.21875204626483,-118.29160771233188,31.810990499587817,25.340583742065295,2,1,3,112.66647618822797
34.03023340041323,-118.20858147178751,34.19568749457758,-118.43438531610062,35.00197428570087,27.76418047632643,2,1,3,116.94541262114808
34.00546654769546,-118.44570691418716,34.25368130889697,-118.32140902022175,39.2502239400215,29.825123514911752,1,2,5,130.96307182888046
34.02833288822678,-118.24368447198913,34.207747848000764,-118.42060949192239,31.28174119816002,25.738979146186708,1,2,19,106.12419125148479
34.204902032024904,-118.35231664306559,34.128979323217045,-118.30140931656184,12.720371574078358,9.641480244534476,2,1,20,52.460210677038404
34.02135659453807,-118.42583067767904,34.20188998671833,-118.25551808143784,34.45326180810233,25.454710300520976,1,1,12,103.61500072055581
34.095692689088125,-118.23877502961825,34.08261435227662,-118.26659242705661,3.9660360001446286,2.948751333324842,0,2,21,18.836948726770345
34.253462593290834,-118.3664084234992,34.09189404963346,-118.27174460072077,26.210256275676105,19.934251589277704,1,2,4,81.26759270559884
34.00698158072075,-118.3455547938211,34.23669554797623,-118.44368327829233,39.25691936612696,27.04121376873495,1,2,22,119.90630144996749
34.244340544776676,-118.39222998918007,34.13392585492047,-118.47348451590464,17.853739733756285,14.356520051363576,0,1,22,56.542013710886316
34.08455643243202,-118.32211474456952,34.2395141021555,-118.29031535145378,23.569794693141876,17.437032889287835,1,0,6,70.29905028679222
34.0354494482865,-118.45094283822449,34.24672671210048,-118.3894958358617,29.382490886111018,24.111432216862664,2,0,19,86.5017565589837
34.20902114960924,-118.38267553900447,34.25726870129838,-118.37029613207899,6.683350442153336,5.4721156753499525,0,0,0,14.296668229319657
34.188682854033964,-118.20917630329942,34.27499057075236,-118.49065527216199,37.932326367322126,27.644249317019256,2,0,13,114.11648299159542
34.263241604058116,-118.42255997018967,34.129295566153985,-118.42212706521748,20.352766732555214,14.858143235996867,0,1,23,49.436354561533804
34.22052131314116,-118.30297900063762,34.09566004549634,-118.48989707883766,32.35826386922879,22.111549516846313,2,0,3,104.46152149931504
34.24104427911545,-118.40244298073259,34.17465962397823,-118.23624426821962,23.23822501454605,16.99493131241048,2,2,16,90.95188740507136
34.08461037177139,-118.26795806229403,34.111351727031284,-118.42698099503444,22.276214258495116,14.971204879970115,1,2,20,72.7375613415775
34.05323186313392,-118.4607379017845,34.18032225004007,-118.3327988491281,22.332233352311473,18.38636415645346,2,0,13,68.59471541207334
34.22518442549226,-118.20905368647644,34.21167575879315,-118.48830620380166,31.68913171784911,25.776047090343287,1,2,15,108.72614901923083
34.24205042178018,-118.36386313758491,34.20652150554764,-118.2999457826083,8.597404502706974,7.08643627230513,0,1,13,26.589446096038838
34.2971515426002,-118.42918486099606,34.11236586610603,-118.40309179627377,25.912895990027906,20.63813770405082,2,0,15,90.73400011985181
34.123785303073426,-118.477950975801,34.05005806050963,-118.2306242439127,33.033291728938686,24.246734886897755,2,0,23,110.44400672186029
34.111605425737835,-118.44907262847374,34.12915880153866,-118.23356454331979,27.840893796488693,19.976652110292633,0,1,19,81.71447585550136
34.232923888222594,-118.34406781543319,34.042778243224575,-118.40241281449147,26.418782425228883,21.767582351115013,0,2,7,77.37979732998475
34.102241062075905,-118.39889904707061,34.26702911055514,-118.22971173129287,35.653584666944994,24.02870636928881,2,1,23,103.64472606952609
34.27922719768107,-118.25133499023522,34.103763238221354,-118.20115269795036,29.06112619181891,20.005599376369815,0,1,2,81.21779700222142
34.2575238255529,-118.37073374290146,34.046337924167,-118.25237530076282,33.312348737624525,25.843885833288073,1,2,18,132.73875369295405
34.128698208212505,-118.42538571822371,34.00763432797172,-118.24653859567343,26.030493931122816,21.2814133420356,0,1,0,71.89928443693792
34.225261320337445,-118.31485650401879,34.19374671588594,-118.42529737916728,13.462338312657367,10.761553071879515,0,2,1,37.70676818764768
34.2263628622254,-118.28796683493437,34.19107069523642,-118.32698928034267,6.581526422945283,5.315899418634658,2,2,14,47.079423575212616
34.03093716065078,-118.44988742762972,34.102181249974386,-118.4798232258098,10.355904086338722,8.371890496866282,1,1,21,41.971093842012785
34.27076587200387,-118.4497142351135,34.02151356665429,-118.4715246189535,37.578247411045574,27.721393074634097,0,2,9,102.45567569051494
34.15157571173435,-118.48899857191994,34.12288866846857,-118.20033221639001,34.15557541346349,26.814886683262,1,1,17,104.56916869375928
34.24793723983232,-118.27907939548031,34.093365248519014,-118.40200822517222,26.872417077984263,20.55343091768037,1,2,21,90.69178884388502
34.096014880309184,-118.30085864171346,34.2031361919205,-118.27554482638534,18.12626820586226,12.109596038563224,1,0,13,51.39128928286752
34.26865696854886,-118.35761073727505,34.181733774835806,-118.25800048409195,18.707181632497555,13.311931863373795,2,2,16,89.63141238574346
34.11676050362025,-118.24674886530924,34.10937811845926,-118.24259301869783,1.3424726012364623,0.9042081535263571,0,2,12,17.86134894300514
34.00325129544409,-118.25829895411499,34.065367766276495,-118.20071151077936,10.816778509527397,8.703786631780359,2,1,0,56.389840758310456
34.27161459292578,-118.32439369068098,34.296410789846675,-118.42755105442293,12.99994541859817,9.888583337932868,0,2,4,45.90443282901513
34.027386003035836,-118.23951861584602,34.13620048635883,-118.4878947519421,35.40066665556197,25.907611530533725,0,0,12,88.9703331547742
34.09579409127712,-118.43824763698898,34.20648227073407,-118.37664254460162,16.546099830365605,13.528805306554373,2,0,13,53.1037531341033
34.285018590115236,-118.46642411418068,34.04216589027351,-118.46097579905131,32.3656910799501,26.943203446894135,1,2,23,99.71339617376881
34.28518214408126,-118.4190751165449,34.145676909897816,-118.49327223325139,23.70430897814509,16.917990408024306,1,2,2,88.7038459519595
34.17203136643698,-118.4828739431732,34.00826101596084,-118.39187195185755,27.86961883973197,20.01342989091215,0,0,14,70.72135694798091
34.18955116365094,-118.3406491415997,34.151636535373136,-118.26487852467743,10.790057621060477,8.154291734695732,2,1,18,66.98260946323862
34.1345336565935,-118.21901829231152,34.28920522213531,-118.33014579263248,26.912385657400776,19.981083282356806,1,0,16,79.7118203508313
34.08796323150942,-118.48819693779944,34.11526201389574,-118.4061666032369,10.799126627951503,8.152542962282903,1,0,2,39.52712611908172
34.09859936361097,-118.463367025797,34.011698803772475,-118.30369739835218,21.262790957832056,17.613290507733996,0,2,15,77.11145055930118
34.20175553682311,-118.36434029151496,34.0092867372758,-118.43039454590736,28.876703876865992,22.202405775668844,0,2,13,87.00709141159287
34.2257123588313,-118.21983749474163,34.11639602798406,-118.49568556617838,35.30775606224366,28.17577270723028,2,0,11,102.95685227805765
34.23747371311775,-118.40515316850697,34.048007480938956,-118.27069398406907,30.003572725688027,24.402527525476966,0,1,11,81.43044939964173
34.236885442838364,-118.34782955739348,34.007005628898455,-118.3128770745408,38.2198620034705,25.702385621858195,1,0,10,108.58748314428314
34.02736183091461,-118.48752814228489,34.22686408418505,-118.27130921264971,41.10688472578338,29.791744346478232,1,0,16,117.74550687160196
34.14832609141077,-118.45549703971137,34.13755690266456,-118.4883185949937,4.616542652346624,3.2543019798501605,1,1,7,20.466197270227163
34.017267628004994,-118.20401096311235,34.086773431591794,-118.2488641116508,11.32993436587431,8.751625617928529,1,0,16,39.59336951214485
34.16485866469712,-118.2104643910692,34.27002495490494,-118.31414213998912,19.872712921542686,15.078569975591009,2,0,20,65.19550766636614
34.13245915041201,-118.49851800571967,34.034841688060155,-118.3309813947862,23.994125801743575,18.87700120520378,2,2,22,91.15215488126172
34.266311254827485,-118.21445646437303,34.28677564868659,-118.31261578556564,11.454662637943363,9.319631126942575,0,1,19,39.86585471607537
34.10527450376562,-118.30826401865535,34.09419001521321,-118.2406700259395,7.970308167805163,6.357380416710294,0,2,10,37.6570131166724
34.03512010492828,-118.239624511644,34.266521101692604,-118.32391904803232,38.60010130275306,26.81951592589003,0,2,1,107.10949095089485
34.04289750461585,-118.36357804330984,34.18088286294384,-118.32571488603355,22.030600193151884,15.699543528957006,2,1,9,81.2872903776793
34.22845318951524,-118.34532119142622,34.24801220792244,-118.20279625288028,18.153578088188397,13.308307345694509,1,1,9,59.703536244866726
34.18546541899487,-118.35334602592293,34.295203948963135,-118.27298094987943,19.127720253695376,14.247550177461239,0,0,10,62.27781558402228
